FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20241212;9896;51102;SIERRA;AYACUCHO;VILCAS HUAMAN;ACCOMARCA;887;690;197;0,44;110,23;47,24;157,47;2019
20241212;9897;51103;SIERRA;AYACUCHO;VILCAS HUAMAN;CARHUANCA;837;508;329;0,44;81,15;34,78;115,93;2019
20241212;9898;51104;SIERRA;AYACUCHO;VILCAS HUAMAN;CONCEPCION;1642;253;1389;0,44;40,42;17,32;57,74;2019
20241212;9899;51105;SIERRA;AYACUCHO;VILCAS HUAMAN;HUAMBALPA;1342;576;766;0,44;92,02;39,44;131,45;2019
20241212;9900;51106;SIERRA;AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA;1144;426;718;0,44;68,05;29,17;97,22;2019
20241212;9901;51107;SIERRA;AYACUCHO;VILCAS HUAMAN;SAURAMA;1075;237;838;0,44;37,86;16,23;54,09;2019
20241212;9902;51108;SIERRA;AYACUCHO;VILCAS HUAMAN;VISCHONGO;3965;1726;2239;0,44;275,73;118,17;393,9;2019
20241212;9903;60101;SIERRA;CAJAMARCA;CAJAMARCA;CAJAMARCA;240461;197800;42661;0,51;36820,47;15780,2;52600,67;2019
20241212;9904;60102;SIERRA;CAJAMARCA;CAJAMARCA;ASUNCION;8137;1115;7022;0,35;142,44;61,05;203,49;2019
20241212;9905;60103;SIERRA;CAJAMARCA;CAJAMARCA;CHETILLA;3880;317;3563;0,44;50,64;21,7;72,34;2019
20241212;9906;60104;SIERRA;CAJAMARCA;CAJAMARCA;COSPAN;7222;729;6493;0,44;116,46;49,91;166,37;2019
20241212;9907;60105;SIERRA;CAJAMARCA;CAJAMARCA;ENCAÑADA;20310;1383;18927;0,44;220,94;94,69;315,62;2019
20241212;9908;60106;SIERRA;CAJAMARCA;CAJAMARCA;JESUS;16483;3202;13281;0,41;481,52;206,36;687,88;2019
20241212;9909;60107;SIERRA;CAJAMARCA;CAJAMARCA;LLACANORA;6508;753;5755;0,42;115,53;49,51;165,04;2019
20241212;9910;60108;SIERRA;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;51608;21275;30333;0,45;3494,42;1497,61;4992,03;2019
20241212;9911;60109;SIERRA;CAJAMARCA;CAJAMARCA;MAGDALENA;8851;2958;5893;0,39;421,07;180,46;601,53;2019
20241212;9912;60110;SIERRA;CAJAMARCA;CAJAMARCA;MATARA;3795;795;3000;0,44;127;54,43;181,43;2019
20241212;9913;60111;SIERRA;CAJAMARCA;CAJAMARCA;NAMORA;10253;1759;8494;2;1284,07;550,32;1834,39;2019
20241212;9914;60112;SIERRA;CAJAMARCA;CAJAMARCA;SAN JUAN;4560;989;3571;0,44;157,99;67,71;225,71;2019
20241212;9915;60201;SIERRA;CAJAMARCA;CAJABAMBA;CAJABAMBA;33715;19192;14523;0,4;2802,03;1200,87;4002,9;2019
20241212;9916;60202;SIERRA;CAJAMARCA;CAJABAMBA;CACHACHI;25479;944;24535;0,42;144,84;62,07;206,91;2019
20241212;9917;60203;SIERRA;CAJAMARCA;CAJABAMBA;CONDEBAMBA;15143;1249;13894;0,4;183,27;78,54;261,81;2019
20241212;9918;60204;SIERRA;CAJAMARCA;CAJABAMBA;SITACOCHA;8097;2454;5643;0,41;367,24;157,39;524,63;2019
20241212;9919;60301;SIERRA;CAJAMARCA;CELENDIN;CELENDIN;28761;20212;8549;0,43;3172,27;1359,55;4531,82;2019
20241212;9920;60302;SIERRA;CAJAMARCA;CELENDIN;CHUMUCH;2732;185;2547;0,44;29,55;12,67;42,22;2019
20241212;9921;60303;SIERRA;CAJAMARCA;CELENDIN;CORTEGANA;7406;478;6928;0,44;76,36;32,73;109,09;2019
20241212;9922;60304;SIERRA;CAJAMARCA;CELENDIN;HUASMIN;11069;1203;9866;0,42;184,57;79,1;263,68;2019
20241212;9923;60305;SIERRA;CAJAMARCA;CELENDIN;JORGE CHAVEZ;468;192;276;0,44;30,67;13,15;43,82;2019
20241212;9924;60306;SIERRA;CAJAMARCA;CELENDIN;JOSE GALVEZ;2762;385;2377;0,44;61,5;26,36;87,86;2019
20241212;9925;60307;SIERRA;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;3993;346;3647;0,44;55,27;23,69;78,96;2019
20241212;9926;60308;SIERRA;CAJAMARCA;CELENDIN;OXAMARCA;5874;590;5284;0,44;94,25;40,39;134,65;2019
20241212;9927;60309;SIERRA;CAJAMARCA;CELENDIN;SOROCHUCO;7683;657;7026;0,53;127,1;54,47;181,57;2019
20241212;9928;60310;SIERRA;CAJAMARCA;CELENDIN;SUCRE;5491;1071;4420;0,44;171,09;73,33;244,42;2019
20241212;9929;60311;SIERRA;CAJAMARCA;CELENDIN;UTCO;1097;59;1038;0,44;9,43;4,04;13,46;2019
20241212;9930;60312;SIERRA;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;6946;927;6019;0,51;172,56;73,95;246,52;2019
20241212;9931;60401;SIERRA;CAJAMARCA;CHOTA;CHOTA;50847;22951;27896;0,38;3183,3;1364,27;4547,58;2019
20241212;9932;60402;SIERRA;CAJAMARCA;CHOTA;ANGUIA;3290;388;2902;0,44;61,98;26,56;88,55;2019
20241212;9933;60403;SIERRA;CAJAMARCA;CHOTA;CHADIN;3669;724;2945;0,44;115,66;49,57;165,23;2019
20241212;9934;60404;SIERRA;CAJAMARCA;CHOTA;CHIGUIRIP;3704;313;3391;0,44;50;21,43;71,43;2019
20241212;9935;60405;SIERRA;CAJAMARCA;CHOTA;CHIMBAN;2274;536;1738;0,44;85,63;36,7;122,32;2019
20241212;9936;60406;SIERRA;CAJAMARCA;CHOTA;CHOROPAMPA;2377;311;2066;0,44;49,68;21,29;70,98;2019
20241212;9937;60407;SIERRA;CAJAMARCA;CHOTA;COCHABAMBA;5899;1431;4468;0,44;228,6;97,97;326,58;2019
20241212;9938;60408;SIERRA;CAJAMARCA;CHOTA;CONCHAN;5986;503;5483;0,44;80,36;34,44;114,79;2019
20241212;9939;60409;SIERRA;CAJAMARCA;CHOTA;HUAMBOS;8660;1448;7212;0,44;231,32;99,14;330,46;2019
20241212;9940;60410;SIERRA;CAJAMARCA;CHOTA;LAJAS;11681;2102;9579;0,44;335,8;143,91;479,71;2019
20241212;9941;60411;SIERRA;CAJAMARCA;CHOTA;LLAMA;7444;3051;4393;0,44;487,4;208,89;696,29;2019
20241212;9942;60412;SIERRA;CAJAMARCA;CHOTA;MIRACOSTA;3333;198;3135;0,44;31,63;13,56;45,19;2019
20241212;9943;60413;SIERRA;CAJAMARCA;CHOTA;PACCHA;4666;1183;3483;0,44;188,99;80,99;269,98;2019
20241212;9944;60414;SIERRA;CAJAMARCA;CHOTA;PION;1248;615;633;0,44;98,25;42,11;140,35;2019
20241212;9945;60415;SIERRA;CAJAMARCA;CHOTA;QUEROCOTO;8863;1440;7423;0,39;204,98;87,85;292,83;2019
20241212;9946;60416;SIERRA;CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;988;170;818;0,44;27,16;11,64;38,8;2019
20241212;9947;60417;SIERRA;CAJAMARCA;CHOTA;TACABAMBA;16850;3001;13849;0,44;479,41;205,46;684,88;2019
20241212;9948;60418;COSTA;CAJAMARCA;CHOTA;TOCMOCHE;890;211;679;0,5;38,48;16,49;54,97;2019
20241212;9949;60419;SIERRA;CAJAMARCA;CHOTA;CHALAMARCA;9744;979;8765;0,44;156,4;67,03;223,42;2019
20241212;9950;60501;SIERRA;CAJAMARCA;CONTUMAZA;CONTUMAZA;8111;3353;4758;0,46;562,97;241,27;804,24;2019
20241212;9951;60502;SIERRA;CAJAMARCA;CONTUMAZA;CHILETE;2783;2109;674;0,41;315,61;135,26;450,87;2019
20241212;9952;60503;SIERRA;CAJAMARCA;CONTUMAZA;CUPISNIQUE;1415;191;1224;0,44;30,51;13,08;43,59;2019
20241212;9953;60504;SIERRA;CAJAMARCA;CONTUMAZA;GUZMANGO;2854;252;2602;0,44;40,26;17,25;57,51;2019
20241212;9954;60505;SIERRA;CAJAMARCA;CONTUMAZA;SAN BENITO;3605;533;3072;0,44;85,15;36,49;121,64;2019
20241212;9955;60506;SIERRA;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;1054;156;898;0,44;24,92;10,68;35,6;2019
20241212;9956;60507;SIERRA;CAJAMARCA;CONTUMAZA;TANTARICA;2643;1673;970;0,44;267,26;114,54;381,81;2019
20241212;9957;60508;COSTA;CAJAMARCA;CONTUMAZA;YONAN;7051;4542;2509;0,36;596,82;255,78;852,6;2019
20241212;9958;60601;SIERRA;CAJAMARCA;CUTERVO;CUTERVO;51440;20574;30866;0,53;3980,04;1705,73;5685,77;2019
20241212;9959;60602;SIERRA;CAJAMARCA;CUTERVO;CALLAYUC;9694;580;9114;0,42;88,99;38,14;127,13;2019
20241212;9960;60603;SIERRA;CAJAMARCA;CUTERVO;CHOROS;3308;354;2954;0,44;56,55;24,24;80,79;2019
20241212;9961;60604;SIERRA;CAJAMARCA;CUTERVO;CUJILLO;2595;374;2221;0,44;59,75;25,61;85,35;2019
20241212;9962;60605;SIERRA;CAJAMARCA;CUTERVO;LA RAMADA;4032;595;3437;0,44;95,05;40,74;135,79;2019
20241212;9963;60606;SIERRA;CAJAMARCA;CUTERVO;PIMPINGOS;5202;572;4630;0,44;91,38;39,16;130,54;2019
20241212;9964;60607;SIERRA;CAJAMARCA;CUTERVO;QUEROCOTILLO;13646;1548;12098;0,44;247,3;105,98;353,28;2019
20241212;9965;60608;SIERRA;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;4353;1090;3263;0,44;174,13;74,63;248,76;2019
20241212;9966;60609;SIERRA;CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;1878;486;1392;0,44;77,64;33,27;110,91;2019
20241212;9967;60610;SIERRA;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;3067;462;2605;0,44;73,81;31,63;105,44;2019
20241212;9968;60611;SIERRA;CAJAMARCA;CUTERVO;SANTA CRUZ;2713;360;2353;0,44;57,51;24,65;82,16;2019
20241212;9969;60612;SIERRA;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;5052;814;4238;0,44;130,04;55,73;185,77;2019
20241212;9970;60613;SIERRA;CAJAMARCA;CUTERVO;SANTO TOMAS;7660;1790;5870;0,44;285,96;122,55;408,51;2019
20241212;9971;60614;SIERRA;CAJAMARCA;CUTERVO;SOCOTA;9279;2682;6597;0,44;428,45;183,62;612,08;2019
20241212;9972;60615;SIERRA;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;1129;342;787;0,44;54,64;23,42;78,05;2019
20241212;9973;60701;SIERRA;CAJAMARCA;HUALGAYOC;BAMBAMARCA;65077;17979;47098;0,31;2034,32;871,85;2906,18;2019
20241212;9974;60702;SIERRA;CAJAMARCA;HUALGAYOC;CHUGUR;3003;322;2681;0,44;51,44;22,05;73,49;2019
20241212;9975;60703;SIERRA;CAJAMARCA;HUALGAYOC;HUALGAYOC;16298;3155;13143;0,44;504,02;216,01;720,02;2019
20241212;9976;60801;SIERRA;CAJAMARCA;JAEN;JAEN;104361;88814;15547;0,53;17181,07;7363,31;24544,38;2019
20241212;9977;60802;SIERRA;CAJAMARCA;JAEN;BELLAVISTA;16313;7698;8615;0,52;1461,08;626,18;2087,26;2019
20241212;9978;60803;SELVA;CAJAMARCA;JAEN;CHONTALI;10374;1782;8592;0,54;352,11;150,91;503,02;2019
20241212;9979;60804;SELVA;CAJAMARCA;JAEN;COLASAY;10639;1903;8736;0,54;376,02;161,15;537,17;2019
20241212;9980;60805;SELVA;CAJAMARCA;JAEN;HUABAL;8887;1029;7858;0,54;203,32;87,14;290,46;2019
20241212;9981;60806;SIERRA;CAJAMARCA;JAEN;LAS PIRIAS;4621;794;3827;0,44;126,84;54,36;181,2;2019
20241212;9982;60807;SIERRA;CAJAMARCA;JAEN;POMAHUACA;9211;1771;7440;0,36;232,71;99,73;332,44;2019
20241212;9983;60808;SIERRA;CAJAMARCA;JAEN;PUCARA;6873;4174;2699;0,57;868,4;372,17;1240,57;2019
20241212;9984;60809;SIERRA;CAJAMARCA;JAEN;SALLIQUE;7536;919;6617;0,5;169,06;72,45;241,51;2019
20241212;9985;60810;SIERRA;CAJAMARCA;JAEN;SAN FELIPE;4809;492;4317;0,44;78,6;33,68;112,28;2019
20241212;9986;60811;SELVA;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;7959;582;7377;0,54;115;49,29;164,29;2019
20241212;9987;60812;SIERRA;CAJAMARCA;JAEN;SANTA ROSA;10498;2704;7794;0,44;431,97;185,13;617,1;2019
20241212;9988;60901;SIERRA;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;39506;13917;25589;0,51;2590,65;1110,28;3700,93;2019
